Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
Honda,Accord,0.94,Sedan,0.046999046999047,0.2708333333333333,Petrol,Automatic,0.1763426853707415
Mercedes,Vito,0.82,Minivan,0.164999164999165,0.41458333333333336,Diesel,Automatic,0.15130260521042085
Ford,Fusion,0.86,Sedan,0.172999172999173,0.375,Hybrid,Automatic,0.1052004008016032
Dacia,Duster,0.86,Crossover,0.085999085999086,0.2708333333333333,Diesel,Manual,0.09118236472945891
Hyundai,Santa FE,0.96,SUV,0.04562904562904563,0.4166666666666667,Diesel,Automatic,0.2790581162324649
Renault,Grand Scenic,0.84,Minivan,0.1444991444991445,0.2708333333333333,Diesel,Automatic,0.08316633266533066
Opel,Astra,0.8,Universal,0.1274991274991275,0.25,Petrol,Manual,0.05511022044088176
Ford,Fusion,0.72,Hatchback,0.244999244999245,0.25,Diesel,Automatic,0.04008016032064128
KIA,Sportage,0.88,SUV,0.1416991416991417,0.37395833333333334,Diesel,Automatic,0.15581162324649298
Volkswagen,Passat,0.74,Sedan,0.165999165999166,0.3333333333333333,Petrol,Manual,0.06012024048096192
BMW,X5,0.7,SUV,0.11111011111011111,0.5833333333333334,Metan/Propan,Automatic,0.10821643286573146
KIA,Optima,0.88,Sedan,0.16066116066116065,0.309375,Diesel,Automatic,0.10961923847695391
Volkswagen,Caddy,0.7,Minivan,0.21999921999922,0.3747916666666667,Metan/Propan,Manual,0.0581062124248497
KIA,Altele,0.92,Sedan,0.08036908036908037,0.44979166666666665,Hybrid,Automatic,0.22745490981963928
Audi,100,0.42,Sedan,0.2999992999993,0.37166666666666665,Metan/Propan,Manual,0.020541082164328657
Mercedes,A Class,0.7,Hatchback,0.11999911999912,0.2708333333333333,Petrol,Automatic,0.04408817635270541
BMW,5 Series,0.84,Sedan,0.132999132999133,0.375,Diesel,Automatic,0.21643286573146292
Nissan,Qashqai,0.78,Crossover,0.254999254999255,0.266875,Diesel,Manual,0.07414829659318638
Volkswagen,Touran,0.82,Minivan,0.18999918999919,0.2916666666666667,Diesel,Automatic,0.08617234468937876
Renault,Grand Scenic,0.9,Minivan,0.158999158999159,0.2708333333333333,Diesel,Automatic,0.09318637274549098
KIA,Rio,0.66,Universal,0.180999180999181,0.25,Petrol,Manual,0.022044088176352707
Volkswagen,Touran,0.82,Minivan,0.17999917999918,0.2916666666666667,Diesel,Automatic,0.08617234468937876
Volkswagen,Golf,0.8,Universal,0.114999114999115,0.25,Petrol,Automatic,0.07014028056112225
Toyota,Auris,0.86,Universal,0.224999224999225,0.3333333333333333,Hybrid,Automatic,0.09018036072144289
Lexus,CT Series,0.8,Hatchback,0.1434991434991435,0.3333333333333333,Hybrid,Automatic,0.11422845691382766
Volkswagen,Touran,0.74,Minivan,0.231999231999232,0.25,Petrol,Automatic,0.06613226452905811
Hyundai,Sonata,0.9,Sedan,0.1274991274991275,0.3747916666666667,Metan/Propan,Automatic,0.09619238476953908
Mercedes,E Class,0.94,Sedan,0.072999072999073,0.40479166666666666,Diesel,Automatic,0.3276553106212425
Skoda,Superb,0.84,Sedan,0.128999128999129,0.3333333333333333,Petrol,Automatic,0.1082064128256513
Lexus,RX Series,0.68,SUV,0.18999918999919,0.020833333333333332,Metan/Propan,Automatic,0.10821643286573146
BMW,7 Series,0.5,Sedan,0.4999994999995,0.5416666666666666,Metan/Propan,Automatic,0.033066132264529056
Toyota,Avensis Verso,0.68,Minivan,0.22999922999923,0.37395833333333334,Diesel,Manual,0.06813627254509018
Volkswagen,Golf,0.6,Hatchback,0.18999918999919,0.2916666666666667,Metan/Propan,Manual,0.027054108216432865
Dacia,Sandero,0.78,Hatchback,0.17999917999918,0.20833333333333334,Petrol,Manual,0.03657314629258517
Skoda,Superb,0.76,Sedan,0.18999918999919,0.3333333333333333,Petrol,Automatic,0.09519038076152304
Audi,A6,0.5,Sedan,0.002221002221002221,0.47791666666666666,Diesel,Manual,0.033066132264529056
Toyota,Prius,0.84,Hatchback,0.24354924354924354,0.3329166666666667,Hybrid,Automatic,0.08466933867735471
Volkswagen,Vento,0.5,Sedan,0.14399914399914399,0.3333333333333333,Metan/Propan,Manual,0.01503006012024048
Renault,Grand Scenic,0.86,Universal,0.16999916999917,0.2708333333333333,Diesel,Automatic,0.08316633266533066
Mercedes,C Class,0.78,Sedan,0.22222122222122223,0.4166666666666667,Diesel,Automatic,0.10721442885771543
BMW,X5,0.86,Crossover,0.184999184999185,0.4791666666666667,Diesel,Automatic,0.2835671342685371
Volkswagen,Golf,0.78,Sedan,0.18999918999919,0.25,Petrol,Automatic,0.07514028056112225
Renault,Captur,0.88,Crossover,0.024999024999025,0.2708333333333333,Diesel,Automatic,0.07765531062124248
Ford,S-Max,0.7,Minivan,0.200999200999201,0.3333333333333333,Diesel,Manual,0.04008016032064128
Mercedes,M Class,0.86,Crossover,0.12437012437012437,0.4791666666666667,Diesel,Automatic,0.34769539078156314
Renault,Megane,0.66,Universal,0.01999901999902,0.2708333333333333,Diesel,Manual,0.01503006012024048
Renault,Megane,0.76,Universal,0.11999911999912,0.2708333333333333,Diesel,Manual,0.03006012024048096
Renault,Megane,0.9,Universal,0.088999088999089,0.2708333333333333,Diesel,Manual,0.05410821643286573
Honda,Accord,0.54,Sedan,0.18999918999919,0.375,Petrol,Manual,0.016533066132264528
Volkswagen,Touareg,0.76,Crossover,0.18999918999919,0.5833333333333334,Diesel,Automatic,0.09818637274549098
Honda,CR-V,0.74,SUV,0.177999177999178,0.4166666666666667,Diesel,Automatic,0.09117234468937875
Toyota,Avensis,0.74,Universal,0.122999122999123,0.375,Diesel,Manual,0.06411823647294589
Volkswagen,Sharan,0.76,Minivan,0.18999918999919,0.3541666666666667,Diesel,Manual,0.057615230460921846
Volkswagen,Passat,0.68,Universal,0.121999121999122,0.3541666666666667,Diesel,Manual,0.031052104208416833
Volkswagen,Transporter,0.64,Minivan,0.11999911999912,0.3541666666666667,Diesel,Manual,0.02755511022044088
Land Rover,Range Rover,0.88,SUV,0.11999911999912,0.5833333333333334,Diesel,Automatic,0.12324649298597194
Opel,Meriva,0.76,Hatchback,0.2194992194992195,0.21833333333333332,Diesel,Manual,0.03707414829659319
Dacia,Logan,0.78,Sedan,0.05481705481705482,0.25,Petrol,Manual,0.018036072144288578
Honda,Insight,0.76,Hatchback,0.001233001233001233,0.22916666666666666,Hybrid,Automatic,0.0531062124248497
Volkswagen,Touran,0.74,Universal,0.18999918999919,0.25,Petrol,Automatic,0.0531062124248497
Mercedes,E Class,0.94,Sedan,0.074999074999075,0.3645833333333333,Diesel,Automatic,0.3166332665330661
KIA,Picanto,0.7,Hatchback,0.14999914999915,0.16666666666666666,Petrol,Automatic,0.03687374749498998
Hyundai,i30,0.76,Hatchback,0.17999917999918,0.25,Petrol,Manual,0.04008016032064128
BMW,7 Series,0.98,Sedan,0.014999014999014999,0.5829166666666666,Diesel,Automatic,0.7695390781563126
Mercedes,E Class,0.86,Sedan,0.267999267999268,0.3747916666666667,Metan/Propan,Automatic,0.1432865731462926
Toyota,Auris,0.74,Hatchback,0.2999992999993,0.25,Diesel,Manual,0.04809619238476954
Opel,Astra,0.82,Universal,0.14787914787914788,0.22916666666666666,Diesel,Manual,0.05911823647294589
Opel,Astra,0.68,Hatchback,0.168999168999169,0.25,Petrol,Manual,0.03006012024048096
Mercedes,E Class,1.0,Sedan,0.00999900999901,0.375,Petrol,Automatic,0.41382765531062127
Opel,Astra,0.78,Hatchback,0.231999231999232,0.25,Petrol,Manual,0.0405811623246493
Fiat,Grande Punto 5D,0.78,Hatchback,0.152999152999153,0.22916666666666666,Diesel,Manual,0.03657314629258517
Volkswagen,Touran,0.66,Minivan,0.027999027999028,0.0,Diesel,Automatic,0.0531062124248497
Lexus,NX Series,0.88,Crossover,0.196999196999197,0.4791666666666667,Hybrid,Automatic,0.22344689378757515
Mercedes,A Class,0.88,Hatchback,0.11999911999912,0.2708333333333333,Diesel,Manual,0.12324649298597194
Renault,Laguna,0.6,Hatchback,0.343999343999344,0.3333333333333333,Metan/Propan,Manual,0.02404809619238477
Audi,A6,0.7,Sedan,0.267999267999268,0.4583333333333333,Metan/Propan,Manual,0.06513026052104208
Volkswagen,Jetta,0.7,Sedan,0.185999185999186,0.2916666666666667,Petrol,Manual,0.045090180360721446
Renault,Megane,0.68,Hatchback,0.34999934999935,0.2916666666666667,Petrol,Manual,0.03206412825651302
BMW,5 Series,0.66,Sedan,0.307999307999308,0.4791666666666667,Diesel,Automatic,0.0781563126252505
Peugeot,307,0.68,Cabriolet,0.1999991999992,0.375,Petrol,Manual,0.03206412825651302
KIA,Sportage,0.8,Crossover,0.104999104999105,0.375,Petrol,Automatic,0.11823647294589178
Mercedes,Altele,0.82,Minivan,0.030032030032030033,0.4166666666666667,Diesel,Manual,0.07715430861723446
Porsche,Panamera,0.82,Hatchback,0.11999911999912,0.5833333333333334,Diesel,Automatic,0.343687374749499
Toyota,Rav 4,0.74,SUV,0.093999093999094,0.375,Petrol,Automatic,0.09619238476953908
Hyundai,Tucson,0.92,SUV,0.134999134999135,0.37395833333333334,Diesel,Automatic,0.1713426853707415
KIA,Pride,0.88,Hatchback,0.138999138999139,0.25,Petrol,Automatic,0.07114228456913828
Seat,Alhambra,0.7,Minivan,0.28999928999929,0.3541666666666667,Diesel,Manual,0.053607214428857713
Honda,CR-V,0.88,Crossover,0.103999103999104,0.2916666666666667,Diesel,Manual,0.1743486973947896
Vaz,2109,0.36,Hatchback,0.1999991999992,0.1875,Petrol,Manual,0.001002004008016032
Seat,Ibiza,0.8,Universal,0.1521991521991522,0.20833333333333334,Diesel,Manual,0.04959919839679359
Volkswagen,Touran,0.72,Minivan,0.16999916999917,0.25,Petrol,Automatic,0.056112224448897796
Mercedes,S Class,0.62,Sedan,0.317999317999318,0.7908333333333334,Diesel,Automatic,0.08817635270541083
Vaz,2107,0.72,Sedan,0.04999904999905,0.2708333333333333,Metan/Propan,Manual,0.001002004008016032
Opel,Astra,0.44,Hatchback,0.352999352999353,0.25,Petrol,Manual,0.012024048096192385
Skoda,Octavia,0.82,Coupe,0.016999016999017,0.20833333333333334,Petrol,Manual,0.06212424849699399
Skoda,Octavia,0.66,Universal,0.2999992999993,0.2916666666666667,Petrol,Manual,0.039579158316633264
Lexus,IS Series,0.76,Sedan,0.256999256999257,0.4166666666666667,Diesel,Manual,0.07915831663326653
Nissan,Qashqai+2,0.78,SUV,0.170999170999171,0.2708333333333333,Diesel,Manual,0.07515030060120241
Ford,Focus,0.88,Universal,0.1724991724991725,0.2708333333333333,Diesel,Manual,0.07104208416833667
Nissan,Qashqai,0.72,Crossover,0.25999925999926,0.2708333333333333,Diesel,Manual,0.06312625250501001
Nissan,Qashqai,0.84,Crossover,0.052999052999053,0.2708333333333333,Diesel,Manual,0.10420841683366733
Renault,Captur,0.84,Crossover,0.170999170999171,0.2708333333333333,Diesel,Manual,0.07665330661322645
Mercedes,Vito,0.68,Minivan,0.323999323999324,0.4166666666666667,Diesel,Manual,0.0746492985971944
Volkswagen,Tiguan,0.84,SUV,0.127999127999128,0.25,Petrol,Manual,0.11623246492985972
Vaz,2115,0.68,Sedan,0.151999151999152,0.2708333333333333,Petrol,Manual,0.009519038076152305
Ford,Tourneo Connect,0.86,Combi,0.11111011111011111,0.2708333333333333,Diesel,Manual,0.04008016032064128
Hyundai,Getz,0.66,Hatchback,0.106999106999107,0.1875,Petrol,Manual,0.022945891783567134
Renault,Clio4,0.94,Minivan,0.057999057999057996,0.19770833333333335,Metan/Propan,Manual,0.07614228456913828
Ford,B-Max,0.84,Microvan,0.14399914399914399,0.16666666666666666,Petrol,Manual,0.05460921843687375
Mercedes,E Class,0.74,Sedan,0.20118120118120117,0.5833333333333334,Diesel,Automatic,0.05711422845691383
Toyota,Prius,0.82,Hatchback,0.162999162999163,0.3333333333333333,Hybrid,Automatic,0.09318637274549098
Volkswagen,Jetta,0.84,Sedan,0.12999912999913,0.25,Hybrid,Automatic,0.0781563126252505
BMW,X3,0.94,Crossover,0.1004991004991005,0.3745833333333333,Diesel,Automatic,0.3276553106212425
Mitsubishi,Galant,0.46,Sedan,0.29643929643929645,0.3333333333333333,Petrol,Manual,0.008517034068136272
BMW,3 Series,0.66,Sedan,0.27999927999928,0.375,Metan/Propan,Manual,0.04307615230460922
Mazda,6,0.66,Sedan,0.192999192999193,0.4375,Metan/Propan,Automatic,0.03557114228456914
BMW,X5,0.88,Crossover,0.191999191999192,0.4791666666666667,Diesel,Automatic,0.2915731462925852
Renault,Megane,0.82,Universal,0.214999214999215,0.2708333333333333,Diesel,Manual,0.056112224448897796
Nissan,Almera,0.5,Hatchback,0.1999991999992,0.25,Metan/Propan,Manual,0.015531062124248497
Renault,Scenic,0.84,Hatchback,0.244999244999245,0.2708333333333333,Diesel,Automatic,0.06462925851703406
BMW,7 Series,0.38,Sedan,0.029999029999029998,0.6875,Petrol,Manual,0.013026052104208416
Renault,Laguna,0.58,Universal,0.01999901999902,0.3541666666666667,Diesel,Manual,0.001503006012024048
Dodge,Caliber,0.72,Hatchback,0.194999194999195,0.375,Petrol,Automatic,0.050100200400801605
Volkswagen,Bora,0.58,Universal,0.26999926999927,0.3541666666666667,Diesel,Manual,0.04308617234468938
Dacia,Sandero Stepway,0.92,Hatchback,0.086999086999087,0.14583333333333334,Petrol,Manual,0.06613226452905811
Mercedes,E Class,0.84,Sedan,0.0978990978990979,0.40479166666666666,Diesel,Automatic,0.1933867735470942
Dacia,Sandero,0.74,Hatchback,0.225999225999226,0.25,Petrol,Manual,0.02555110220440882
BMW,7 Series,0.94,Sedan,0.084999084999085,0.5833333333333334,Diesel,Automatic,0.44789579158316634
Nissan,Qashqai,0.92,SUV,0.1250991250991251,0.2708333333333333,Diesel,Manual,0.14118236472945891
BMW,5 Series,0.4,Sedan,0.32165332165332167,0.3229166666666667,Petrol,Manual,0.018036072144288578
Opel,Zafira,0.6,Minivan,0.4100994100994101,0.3333333333333333,Metan/Propan,Manual,0.014028056112224449
Mercedes,Series (W124),0.4,Sedan,0.38524038524038523,0.375,Petrol,Manual,0.0045090180360721445
Renault,Megane,0.64,Hatchback,0.16999916999917,0.25,Metan/Propan,Manual,0.027054108216432865
Opel,Astra,0.72,Hatchback,0.25999925999926,0.25,Petrol,Manual,0.024549098196392786
KIA,Sportage,0.96,Crossover,0.042999042999043,0.2916666666666667,Petrol,Automatic,0.17935871743486975
Volkswagen,Golf,0.82,Universal,0.166999166999167,0.25,Petrol,Manual,0.05711422845691383
Honda,Jazz,0.82,Hatchback,0.132999132999133,0.25,Hybrid,Automatic,0.07814629258517033
Opel,Meriva,0.78,Hatchback,0.181999181999182,0.25,Metan/Propan,Manual,0.03806613226452906
Volkswagen,Golf,0.62,Universal,0.304999304999305,0.3541666666666667,Diesel,Manual,0.039579158316633264
Audi,Q5,0.94,Crossover,0.01999901999902,0.375,Petrol,Automatic,0.3286573146292585
Volkswagen,Passat,0.88,Sedan,0.084999084999085,0.3333333333333333,Petrol,Automatic,0.11623246492985972
BMW,X5,0.9,SUV,0.161999161999162,0.375,Plug-in Hybrid,Automatic,0.29849699398797597
Toyota,Corolla Verso,0.76,Minivan,0.1391991391991392,0.33208333333333334,Petrol,Manual,0.07314629258517034
Toyota,Auris,0.88,Hatchback,0.14912014912014912,0.25,Diesel,Manual,0.0813627254509018
Skoda,Fabia,0.9,Universal,0.173999173999174,0.25,Diesel,Manual,0.08016032064128256
Hyundai,Tucson,0.92,SUV,0.114999114999115,0.37395833333333334,Diesel,Automatic,0.17334669338677355
Toyota,Rav 4,0.96,SUV,0.01674901674901675,0.4764583333333333,Hybrid,Automatic,0.2835671342685371
Volkswagen,Passat,0.86,Sedan,0.158999158999159,0.375,Diesel,Automatic,0.10721442885771543
Volkswagen,Passat,0.92,Sedan,0.06345906345906346,0.3329166666666667,Petrol,Automatic,0.19739478957915832
Renault,Scenic,0.86,Minivan,0.22999922999923,0.2708333333333333,Diesel,Manual,0.06613226452905811
Honda,Jazz,0.62,Minivan,0.31999931999932,0.25,Petrol,Manual,0.031062124248496994
Renault,Grand Scenic,0.86,Minivan,0.2034992034992035,0.2708333333333333,Diesel,Manual,0.0871743486973948
Toyota,Corolla,0.74,Sedan,0.285999285999286,0.25,Diesel,Automatic,0.06613226452905811
Ford,Fiesta 5D,0.8,Hatchback,0.195999195999196,0.22916666666666666,Petrol,Manual,0.034569138276553106
Vaz,2121niva,0.8,SUV,0.00999900999901,0.3125,Metan/Propan,Manual,0.06312625250501001
Lexus,IS Series,0.86,Sedan,0.155999155999156,0.4791666666666667,Hybrid,Automatic,0.20841683366733466
BMW,5 Series,0.7,Sedan,0.14999914999915,0.89375,Petrol,Manual,0.10721442885771543
BMW,M Models,0.6,Sedan,0.0999990999991,0.87375,Petrol,Manual,0.19739478957915832
Audi,A6,0.7,Universal,0.311999311999312,0.375,Diesel,Automatic,0.08316633266533066
Honda,CR-V,0.74,SUV,0.122999122999123,0.4583333333333333,Petrol,Automatic,0.09318637274549098
Mercedes,Viano,0.82,Minivan,0.215999215999216,0.4166666666666667,Diesel,Manual,0.1583066132264529
Ford,Focus,0.88,Sedan,0.085999085999086,0.3747916666666667,Petrol,Automatic,0.06312625250501001
Chevrolet,Trax,0.86,Universal,0.0651990651990652,0.25,Petrol,Manual,0.07615230460921844
Renault,Grand Scenic,0.84,Minivan,0.1999991999992,0.2708333333333333,Diesel,Manual,0.06713426853707415
Volkswagen,Golf,0.74,Universal,0.21999921999922,0.25,Petrol,Manual,0.04609218436873747
Dacia,Logan,0.7,Sedan,0.21592721592721592,0.25,Metan/Propan,Manual,0.023046092184368736
Audi,A5,0.88,Sedan,0.134999134999135,0.375,Diesel,Automatic,0.187374749498998
Infiniti,Q Series,0.9,Crossover,0.08999908999909,0.2708333333333333,Diesel,Automatic,0.1533066132264529
BMW,X3,0.72,SUV,0.204999204999205,0.375,Diesel,Manual,0.09318637274549098
Mitsubishi,Pajero,0.24,SUV,0.1224991224991225,0.5416666666666666,Diesel,Manual,0.09819639278557114
Hyundai,IONIQ,0.92,Hatchback,0.09545809545809546,0.2875,Hybrid,Automatic,0.1248496993987976
Skoda,Superb,0.74,Sedan,0.5999995999996,0.4791666666666667,Diesel,Manual,0.05365731462925852
Skoda,Octavia,0.82,Universal,0.23999923999924,0.375,Diesel,Manual,0.09619238476953908
Skoda,Octavia,0.56,Sedan,0.35973435973435974,0.3541666666666667,Diesel,Manual,0.03806613226452906
Renault,Megane,0.7,Universal,0.124999124999125,0.2708333333333333,Diesel,Manual,0.03557114228456914
Lexus,GS Series,0.86,Sedan,0.177999177999178,0.4791666666666667,Hybrid,Automatic,0.21042084168336672
Toyota,C-HR,0.94,Crossover,0.081999081999082,0.3333333333333333,Hybrid,Automatic,0.17334669338677355
Vaz,2101,0.04,Sedan,0.0554990554990555,0.16666666666666666,Petrol,Manual,0.008016032064128256
Opel,Corsa,0.72,Hatchback,0.19912319912319912,0.22916666666666666,Diesel,Manual,0.036072144288577156
Mercedes,B Class,0.74,Hatchback,0.244999244999245,0.2708333333333333,Petrol,Manual,0.05260521042084168
Honda,Insight,0.76,Hatchback,0.171999171999172,0.22916666666666666,Hybrid,Automatic,0.056112224448897796
Skoda,Superb,0.9,Sedan,0.214999214999215,0.36833333333333335,Diesel,Automatic,0.1683366733466934
Toyota,Carina,0.5,Universal,0.40999940999941,0.375,Diesel,Manual,0.023046092184368736
Volkswagen,Passat,0.56,Universal,0.234999234999235,0.4375,Metan/Propan,Manual,0.025050100200400802
BMW,3 Series,0.5,Sedan,0.2580622580622581,0.3333333333333333,Petrol,Manual,0.021042084168336674
Toyota,Yaris,0.7,Hatchback,0.5999995999996,0.25,Diesel,Manual,0.031392785571142286
Ford,Kuga,0.94,SUV,0.1186991186991187,0.2708333333333333,Diesel,Automatic,0.1658316633266533
Volkswagen,Passat,0.48,Sedan,0.44999944999945,0.375,Petrol,Manual,0.013026052104208416
Skoda,Superb,0.86,Sedan,0.090999090999091,0.375,Petrol,Automatic,0.13326653306613226
Renault,Grand Scenic,0.8,Universal,0.21456621456621455,0.2708333333333333,Diesel,Manual,0.06462925851703406
Lexus,CT Series,0.8,Hatchback,0.158999158999159,0.3333333333333333,Petrol,Automatic,0.10219438877755511
Mercedes,Viano,0.68,Universal,0.573999573999574,0.4166666666666667,Diesel,Automatic,0.06613226452905811
Ford,Focus,0.58,Sedan,0.20287820287820288,0.2916666666666667,Petrol,Manual,0.017024048096192384
Lexus,IS Series,0.9,Sedan,0.08754408754408755,0.375,Petrol,Automatic,0.16832665330661323
Mercedes,GLK Class,0.84,Crossover,0.171999171999172,0.4166666666666667,Diesel,Automatic,0.18536072144288576
Mazda,6,0.7,Universal,0.34999934999935,0.3745833333333333,Diesel,Manual,0.04408817635270541
Subaru,Impreza,0.78,Sedan,0.127999127999128,0.4791666666666667,Petrol,Manual,0.09819639278557114
Toyota,Auris,0.86,Universal,0.137999137999138,0.3333333333333333,Hybrid,Automatic,0.11022044088176353
BMW,3 Series,0.58,Sedan,0.2746212746212746,0.375,Diesel,Automatic,0.02555110220440882
Toyota,Yaris,0.72,Hatchback,0.23999923999924,0.2425,Diesel,Manual,0.04208416833667335
Skoda,Octavia,0.86,Combi,0.151999151999152,0.25,Petrol,Manual,0.07614228456913828
Renault,Megane,0.84,Hatchback,0.166999166999167,0.2708333333333333,Diesel,Manual,0.057615230460921846
Mitsubishi,Galant,0.74,Sedan,0.190999190999191,0.4583333333333333,Metan/Propan,Automatic,0.050100200400801605
BMW,3 Series,0.72,Sedan,0.263999263999264,0.37395833333333334,Diesel,Manual,0.07615230460921844
Jaguar,Xf,0.84,Sedan,0.11999911999912,0.375,Petrol,Automatic,0.16633266533066132
Hyundai,Grandeur,0.9,Sedan,0.13236913236913236,0.4164583333333333,Diesel,Automatic,0.16332665330661322
Ford,S-Max,0.78,Minivan,0.264999264999265,0.375,Diesel,Automatic,0.06312625250501001
Honda,CR-V,0.84,SUV,0.0999990999991,0.4166666666666667,Diesel,Automatic,0.1683366733466934
Toyota,Yaris,0.7,Hatchback,0.231999231999232,0.25,Diesel,Manual,0.02555110220440882
Chevrolet,Aveo,0.84,Hatchback,0.167999167999168,0.22916666666666666,Diesel,Manual,0.04458917835671343
Opel,Meriva,0.82,Hatchback,0.151999151999152,0.22916666666666666,Diesel,Manual,0.05561122244488978
KIA,Sportage,0.88,SUV,0.13495213495213496,0.37395833333333334,Diesel,Automatic,0.12625250501002003
Toyota,Rav 4,0.72,Crossover,0.23999923999924,0.3745833333333333,Metan/Propan,Automatic,0.08817635270541083
Porsche,Panamera,0.88,Hatchback,0.05999905999906,0.9583333333333334,Petrol,Automatic,0.5841683366733467
Lexus,RX Series,0.86,SUV,0.08999908999909,0.6875,Hybrid,Automatic,0.24849699398797595
BMW,5 Series,0.74,Sedan,0.234999234999235,0.0,Diesel,Automatic,0.11322645290581163
Mitsubishi,Outlander,0.7,SUV,0.32999932999933,0.4583333333333333,Petrol,Automatic,0.04809619238476954
Hyundai,Santa FE,0.94,SUV,0.07362107362107362,0.4164583333333333,Diesel,Automatic,0.2657314629258517
Volvo,XC60,0.82,Crossover,0.173999173999174,0.0,Diesel,Manual,0.16933867735470942
Lexus,RX Series,0.84,Crossover,0.17999917999918,0.5208333333333334,Petrol,Automatic,0.21342685370741482
Toyota,Aygo,0.84,Hatchback,0.07999907999908,0.16666666666666666,Petrol,Manual,0.04008016032064128
Renault,Grand Scenic,0.84,Minivan,0.194999194999195,0.2708333333333333,Diesel,Manual,0.07114228456913828
Toyota,Corolla,0.68,Minivan,0.24999924999925,0.3333333333333333,Metan/Propan,Manual,0.05511022044088176
Hyundai,Tucson,0.92,SUV,0.16015116015116015,0.37395833333333334,Diesel,Automatic,0.15551102204408818
Skoda,Superb,0.88,Sedan,0.0655990655990656,0.375,Diesel,Automatic,0.23847695390781562
Toyota,Auris,0.88,Hatchback,0.1999991999992,0.25,Diesel,Manual,0.08466933867735471
BMW,5 Series,0.68,Sedan,0.27999927999928,0.4166666666666667,Petrol,Manual,0.07313627254509018
Skoda,Yeti,0.8,Crossover,0.16999916999917,0.20833333333333334,Petrol,Manual,0.06513026052104208
Toyota,Land Cruiser Prado,0.86,SUV,0.12999912999913,0.5208333333333334,Petrol,Automatic,0.25851703406813625
Opel,Corsa,0.82,Hatchback,0.137999137999138,0.21833333333333332,Diesel,Manual,0.04909819639278557
Opel,Zafira,0.74,Minivan,0.22999922999923,0.29125,Metan/Propan,Manual,0.05511022044088176
Hyundai,Santa FE,0.88,SUV,0.18131218131218133,0.37395833333333334,Diesel,Automatic,0.15440881763527053
BMW,X5,0.72,SUV,0.20999920999921,0.5833333333333334,Diesel,Automatic,0.06813627254509018
Toyota,Avensis,0.68,Universal,0.30999930999931,0.375,Diesel,Manual,0.05811623246492986
KIA,Sorento,0.9,SUV,0.16635316635316635,0.37395833333333334,Diesel,Automatic,0.1688376753507014
Opel,Zafira,0.7,Minivan,0.185999185999186,0.3333333333333333,Metan/Propan,Manual,0.05811623246492986
Toyota,Auris,0.84,Hatchback,0.253999253999254,0.2425,Diesel,Manual,0.0781563126252505
Nissan,Note,0.84,Sedan,0.2174992174992175,0.2708333333333333,Diesel,Manual,0.0581062124248497
Skoda,Superb,0.78,Sedan,0.174999174999175,0.3541666666666667,Diesel,Manual,0.10400801603206412
Audi,Q5,0.82,Crossover,0.18176618176618176,0.375,Petrol,Automatic,0.15531062124248496
Volvo,XC60,0.8,SUV,0.17999917999918,0.4583333333333333,Diesel,Automatic,0.16482965931863727
Mitsubishi,Pajero Sport,0.64,SUV,0.228999228999229,0.5833333333333334,Metan/Propan,Automatic,0.07615230460921844
BMW,5 Series,0.86,Sedan,0.14999914999915,0.375,Diesel,Automatic,0.20840681362725452
Vaz,2121niva,0.36,Hatchback,0.100999100999101,0.2916666666666667,Petrol,Manual,0.002004008016032064
Honda,CR-V,0.8,Minivan,0.125999125999126,0.4166666666666667,Diesel,Automatic,0.156813627254509
Toyota,Camry,0.92,Sedan,0.0544990544990545,0.4791666666666667,Hybrid,Automatic,0.17334669338677355
Audi,Q3,0.9,Crossover,0.0508990508990509,0.3745833333333333,Petrol,Automatic,0.18837675350701402
Volkswagen,Passat,0.7,Sedan,0.3999993999994,0.375,Petrol,Manual,0.0531062124248497
Lexus,IS Series,0.92,Sedan,0.05031905031905032,0.3745833333333333,Petrol,Automatic,0.22845691382765532
Nissan,Juke,0.8,Crossover,0.1999991999992,0.2708333333333333,Diesel,Manual,0.06813627254509018
Renault,Megane,0.66,Hatchback,0.22533122533122532,0.25,Petrol,Manual,0.021042084168336674
Renault,Megane,0.7,Hatchback,0.25999925999926,0.2708333333333333,Diesel,Manual,0.02755511022044088
BMW,5 Series,0.76,Sedan,0.244999244999245,0.375,Diesel,Automatic,0.11822645290581163
Dacia,Logan Mcv,0.76,Universal,0.18999918999919,0.2708333333333333,Diesel,Manual,0.03405811623246493
Opel,Astra,0.74,Hatchback,0.122999122999123,0.25,Petrol,Manual,0.031052104208416833
Toyota,Corolla,0.72,Hatchback,0.18999918999919,0.25,Diesel,Automatic,0.047084168336673345
Volkswagen,Golf,0.82,Universal,0.122999122999123,0.2916666666666667,Diesel,Manual,0.05711422845691383
Audi,A5,0.84,Coupe,0.10248010248010248,0.375,Petrol,Automatic,0.1533066132264529
Honda,Clarity,0.94,Sedan,0.024967024967024968,0.2708333333333333,Plug-in Hybrid,Automatic,0.16832665330661323
Renault,Megane,0.74,Universal,0.18999918999919,0.2708333333333333,Diesel,Manual,0.026042084168336675
Opel,Corsa,0.9,Hatchback,0.00999900999901,0.25,Petrol,Automatic,0.036062124248496995
Nissan,Note,0.76,Universal,0.186999186999187,0.2708333333333333,Diesel,Manual,0.03006012024048096
