Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
Mercedes,E Class,-0.5843619628897857,Sedan,2.000835866720458,0.5466153311634948,Diesel,Automatic,-0.6006404846942497
Audi,80,-1.9648173869862318,Sedan,-1.8214392832676887,0.21844996353229118,Petrol,Manual,-0.8528225260010831
Skoda,Fabia,0.24391129156808203,Universal,0.03365377843684833,-1.0942115069925236,Diesel,Manual,-0.5060722192041871
Volkswagen,Jetta,0.3819568339777266,Sedan,-0.4203113188593693,0.21844996353229118,Metan/Propan,Automatic,-0.34856351923796075
Volkswagen,Golf,-0.17022533566085182,Hatchback,0.24550415717508323,-0.7660461393613198,Petrol,Manual,-0.4430267088774788
Peugeot,208,0.6580479187970159,Hatchback,-0.3496945259466243,-0.7660461393613198,Diesel,Automatic,-0.2959205181151593
BMW,X3,1.0721845460259498,Crossover,-1.237448493992561,0.21844996353229118,Diesel,Automatic,1.6269675468494458
Skoda,Fabia,1.348275630845239,Universal,-0.262876223117041,-0.7660461393613198,Diesel,Manual,-0.11739664804003008
Ford,Fiesta,1.0721845460259498,Hatchback,-1.364558721235502,-1.422376874623727,Petrol,Automatic,-0.15932191240729116
BMW,5 Series,0.3819568339777266,Sedan,0.21523981735533537,-2.7350383451485416,Diesel,Automatic,0.7758531574388828
Skoda,Superb,-0.7224075052994303,Sedan,3.2114094595103713,-0.10971540409891246,Metan/Propan,Manual,-0.6216556548031524
Hyundai,Matrix,-0.4463164204801411,Minivan,-1.5703562320097872,-0.601963455545718,Diesel,Manual,-0.6741935800754094
Volkswagen,Passat,0.10586574915843741,Universal,0.40915353069373306,0.054367279716689365,Diesel,Manual,-0.18559087504341965
Toyota,Corolla,0.24391129156808203,Sedan,-0.4203113188593693,-0.43788077173011614,Metan/Propan,Automatic,-0.17298177297807796
BMW,5 Series,-0.4463164204801411,Sedan,0.040513695462657845,1.0388633826103004,Diesel,Automatic,-0.04478923531377096
Vaz,2101,-4.311591607950191,Sedan,-1.5804443452830366,-0.9301288231769216,Petrol,Manual,-0.94213699896392
Volkswagen,Passat,-1.9648173869862318,Universal,0.14966708107921506,0.21844996353229118,Petrol,Manual,-0.7635080530382463
Mercedes,A Class,-0.5843619628897857,Minivan,0.17138678895652076,-0.43788077173011614,Petrol,Manual,-0.6952087501843123
Skoda,Rapid,1.348275630845239,Sedan,-0.5716330179581085,-0.7299479489218874,Diesel,Manual,0.11387529900844509
Skoda,Fabia,1.0721845460259498,Universal,-0.014769165274748213,-0.7299479489218874,Diesel,Manual,-0.30642810316961067
Volvo,V60,0.9341390036163051,Universal,0.669204914651553,0.8747806987946986,Plug-in Hybrid,Automatic,0.37645984951918543
Dacia,Logan Mcv,1.348275630845239,Universal,-1.2576247205390596,-0.601963455545718,Diesel,Manual,0.007748689958486012
Opel,Astra,0.3819568339777266,Hatchback,0.39050060925149516,-0.9301288231769216,Diesel,Manual,-0.3590711042924121
Nissan,Qashqai,1.2102300884355943,SUV,-0.26798080843330513,-0.601963455545718,Diesel,Manual,0.2557276972435389
Renault,Kadjar,1.2102300884355943,Crossover,-0.21854905339438369,-0.601963455545718,Diesel,Automatic,0.30826562251579587
Audi,Q5,0.9341390036163051,Crossover,0.0538300049833469,0.21844996353229118,Diesel,Automatic,1.4168158457604179
Nissan,Note,0.24391129156808203,Minivan,-0.5413686781383606,-0.7660461393613198,Petrol,Manual,-0.4116090295646691
Honda,CR-V,0.5200023763873712,Crossover,-0.8238358497893405,0.21844996353229118,Petrol,Automatic,0.4711331908597925
Hyundai,Santa FE,0.9341390036163051,Crossover,0.0538300049833469,0.5466153311634948,Diesel,Automatic,1.1015882941268762
Nissan,X-Trail,-0.03217979325120721,Crossover,-0.33960641267337505,0.21844996353229118,Petrol,Automatic,-0.18033708251619393
Ford,Kuga,1.0721845460259498,Crossover,-0.550447980084285,-0.601963455545718,Diesel,Manual,0.46587939833256675
Mercedes,GLE,1.0721845460259498,SUV,-0.5615449046848592,1.0388633826103004,Diesel,Automatic,2.1627493087759224
Nissan,Qashqai,0.9341390036163051,Crossover,-0.09244763747876768,-0.601963455545718,Diesel,Manual,0.21369735702573334
Honda,Civic,1.2102300884355943,Sedan,-0.8238358497893405,-0.601963455545718,Petrol,Automatic,0.8914365930378482
Dacia,Duster,1.2102300884355943,Crossover,-0.9045407559753348,-0.601963455545718,Diesel,Automatic,0.36605734031527853
Toyota,Rav 4,1.2102300884355943,SUV,-0.4203113188593693,1.0388633826103004,Hybrid,Automatic,1.0227814062184906
Volkswagen,Golf,-0.5843619628897857,Hatchback,-1.5723738546644372,-0.7660461393613198,Petrol,Manual,-0.5481025594219927
Volkswagen,Transporter,-0.5843619628897857,Minivan,0.4719823001595296,0.054367279716689365,Diesel,Manual,-0.2696515554790308
BMW,5 Series,1.0721845460259498,Sedan,0.03365377843684833,0.21844996353229118,Diesel,Automatic,1.311739995215904
Toyota,Avensis,0.10586574915843741,Sedan,-0.13582652455373959,0.5466153311634948,Diesel,Automatic,-0.043738476808325814
Toyota,C-HR,1.2102300884355943,Crossover,-0.7027784905103491,-0.10971540409891246,Hybrid,Automatic,0.9965124435823621
Hyundai,Tucson,0.9341390036163051,Crossover,-0.06722735429564447,0.21844996353229118,Diesel,Automatic,0.9965124435823621
BMW,X3,-0.30827087807049647,SUV,-0.5312805648651113,0.21844996353229118,Petrol,Manual,-0.043738476808325814
Volkswagen,Passat,-0.4463164204801411,Universal,0.6893811411980516,0.054367279716689365,Diesel,Manual,-0.4440774673829239
Mercedes,E Class,1.2102300884355943,Sedan,0.0538300049833469,0.21844996353229118,Diesel,Automatic,1.9421950984829877
Mercedes,E Class,0.10586574915843741,Sedan,0.48761887573306595,-0.10971540409891246,Metan/Propan,Automatic,-0.05424606186277721
Jaguar,XE,1.2102300884355943,Sedan,-1.1769198143530653,0.21844996353229118,Petrol,Automatic,0.9544821033645566
Audi,A8,1.0721845460259498,Sedan,-0.43039943213261855,1.8592768016883094,Diesel,Automatic,2.793204412043006
Volkswagen,Sharan,-0.4463164204801411,Minivan,0.5243900486140596,0.054367279716689365,Diesel,Automatic,-0.4641469548369261
BMW,5 Series,-0.30827087807049647,Sedan,0.8843641945434136,1.0388633826103004,Diesel,Automatic,-0.2223674227339995
Renault,Megane,-0.30827087807049647,Universal,0.32068077728733685,-0.601963455545718,Diesel,Manual,-0.6531784099665067
BMW,X1,0.7960934612066605,Crossover,-0.6874445583350103,0.21844996353229118,Petrol,Automatic,0.2609814897707646
Renault,Megane,-0.03217979325120721,Universal,0.8805710639526719,-0.601963455545718,Diesel,Manual,-0.5796253145853469
Toyota,Urban Cruiser,0.10586574915843741,SUV,-0.11766792066189087,-0.7660461393613198,Petrol,Manual,-0.25494093640279886
Toyota,Prius,1.0721845460259498,Sedan,-0.8022977279509533,-0.11299705777522451,Hybrid,Automatic,0.37645984951918543
Skoda,Octavia,0.3819568339777266,Sedan,-0.01678678792939807,-1.0942115069925236,Petrol,Manual,-0.41255471221956974
Toyota,Avensis,0.10586574915843741,Sedan,0.3867377430005732,0.5466153311634948,Diesel,Manual,-0.043843552658870334
Renault,Grand Scenic,-0.30827087807049647,Universal,0.553423638614471,-0.601963455545718,Diesel,Manual,-0.6006404846942497
BMW,3 Series,-0.03217979325120721,Coupe,0.08409434480309473,0.21844996353229118,Petrol,Automatic,-0.043738476808325814
Renault,Megane,-0.17022533566085182,Universal,0.6677118738871122,-0.601963455545718,Diesel,Manual,-0.6269094473303781
Mercedes,E Class,1.2102300884355943,Sedan,0.21650083151449154,0.5466153311634948,Diesel,Automatic,1.6373700560533526
Honda,Civic,0.10586574915843741,Sedan,0.13453491116934113,-0.7660461393613198,Hybrid,Automatic,-0.4009963686596732
Nissan,Primera,-0.5843619628897857,Sedan,0.3283679196015528,-0.10971540409891246,Petrol,Automatic,-0.7109701277659893
BMW,X3,0.5200023763873712,SUV,0.4005080176185584,0.21844996353229118,Petrol,Automatic,0.37645984951918543
Mercedes,E Class,-0.17022533566085182,Sedan,1.2543154845000113,0.5466153311634948,Diesel,Automatic,0.06028661523074298
Renault,Megane,0.7960934612066605,Universal,-0.35978263921987363,-0.601963455545718,Diesel,Manual,-0.27501042385680097
Opel,Zafira,-1.136544132528364,Minivan,1.6981924685229797,-2.7350383451485416,Diesel,Manual,-0.8843452811644373
BMW,5 Series,1.2102300884355943,Sedan,-0.33960641267337505,0.21844996353229118,Diesel,Automatic,2.021001986391373
Volkswagen,Caddy,0.7960934612066605,Combi,0.03365377843684833,-0.43788077173011614,Diesel,Automatic,-0.18033708251619393
Volkswagen,Passat,-1.9648173869862318,Sedan,-1.529751576084959,0.21844996353229118,Petrol,Manual,-0.8423149409466317
Vaz,Oka,-1.550680759757298,Hatchback,-1.8214392832676887,-1.8325835841627316,Petrol,Manual,0.06133737373618812
Toyota,C-HR,1.2102300884355943,Crossover,-1.2576247205390596,-0.10971540409891246,Hybrid,Automatic,1.2171717297258415
Opel,Astra,-0.5843619628897857,Universal,-1.5960708327432997,-0.10971540409891246,Petrol,Automatic,-0.6794473726026351
Ford,Kuga,1.348275630845239,SUV,-0.5746594519400833,-0.601963455545718,Diesel,Automatic,0.6066810380622154
Opel,Insignia,0.5200023763873712,Sedan,-0.37995886576637217,-0.7660461393613198,Petrol,Manual,-0.1288499157493821
Renault,Megane,1.2102300884355943,Sedan,-0.7834833966963434,-0.601963455545718,Diesel,Manual,0.14014426164457358
Skoda,Superb,1.0721845460259498,Sedan,0.1950635908088368,0.21844996353229118,Diesel,Automatic,1.1110451206758825
Mitsubishi,Outlander,1.348275630845239,Crossover,-0.7128666037835985,0.21844996353229118,Plug-in Hybrid,Automatic,1.1110451206758825
Mercedes,E Class,1.0721845460259498,Sedan,0.417002082820321,0.21844996353229118,Diesel,Automatic,1.2686588964926533
Opel,Astra,0.3819568339777266,Universal,-0.55145679141161,-0.7660461393613198,Petrol,Manual,-0.33269706580573916
Toyota,Avensis,0.7960934612066605,Universal,0.3564734031808253,0.5466153311634948,Diesel,Automatic,0.3229762415920278
Honda,Insight,0.24391129156808203,Hatchback,-0.17819660030138657,-0.9301288231769216,Hybrid,Automatic,-0.38523499107799614
Toyota,Avalon,0.7960934612066605,Sedan,-1.0356862285275754,1.0388633826103004,Hybrid,Automatic,0.8483554943145976
Skoda,Octavia,1.0721845460259498,Hatchback,0.1950635908088368,-0.7660461393613198,Petrol,Manual,-0.04478923531377096
Nissan,Qashqai,0.3819568339777266,Crossover,0.5077951022795645,-0.601963455545718,Diesel,Manual,-0.31693568822406204
Renault,Clio,-0.03217979325120721,Universal,-0.4203113188593693,-1.0942115069925236,Petrol,Manual,-0.56922280538144
Opel,Astra,-1.8267718445765873,Universal,1.6981924685229797,-0.4411624254064282,Petrol,Manual,-0.8685839035827603
BMW,5 Series,0.6580479187970159,Sedan,-0.3194301861268765,2.6796902207663185,Diesel,Automatic,0.7968683275477857
Nissan,Note,-0.30827087807049647,Hatchback,0.6893811411980516,-0.601963455545718,Diesel,Manual,-0.7582542605110206
Renault,Grand Scenic,0.3819568339777266,Universal,-1.720558150535196,-0.601963455545718,Diesel,Manual,-0.4167577462413503
Mercedes,E Class,0.3819568339777266,Sedan,0.6068200221697795,0.5466153311634948,Diesel,Automatic,0.4291028506419869
Volkswagen,Golf,-0.17022533566085182,Hatchback,0.8407028402967908,-0.7660461393613198,Petrol,Manual,-0.5375949743675413
Renault,Megane,-0.4463164204801411,Universal,1.1937767167472424,-0.7660461393613198,Petrol,Manual,-0.674298655925954
Toyota,Land Cruiser Prado,1.0721845460259498,SUV,-0.5242188855738369,1.531111434057106,Diesel,Automatic,2.7407715626212936
Audi,100,-1.9648173869862318,Universal,1.1937868048605156,0.21516830985597915,Petrol,Manual,-0.7792694306199234
Volkswagen,Passat,-0.30827087807049647,Universal,0.8911434066630372,-2.7350383451485416,Diesel,Manual,-0.35896602844186765
Nissan,Almera Tino,-0.8604530477090749,Minivan,0.6893811411980516,0.5466153311634948,Diesel,Manual,-0.7530004679837949
Volkswagen,Golf,0.9341390036163051,Universal,0.48761887573306595,-0.43788077173011614,Diesel,Automatic,0.21895114955295902
Land Rover,Range Rover Velar,1.2102300884355943,Crossover,-0.47930660528133107,0.21844996353229118,Diesel,Automatic,3.812545238175336
Mercedes,C Class,0.3819568339777266,Sedan,0.17488736426233825,0.5466153311634948,Diesel,Automatic,0.4238490581147612
Mitsubishi,Outlander,0.7960934612066605,SUV,-0.480839998498865,0.21844996353229118,Plug-in Hybrid,Automatic,0.2609814897707646
Nissan,Qashqai,1.0721845460259498,SUV,-0.22359311003100832,-0.601963455545718,Diesel,Manual,0.25993073126531946
Hyundai,Tucson,-0.30827087807049647,Crossover,-1.8079312995948078,0.202041695150731,Petrol,Manual,-0.4641469548369261
Hyundai,i20,0.3819568339777266,Hatchback,0.3665615164540746,-0.7726094467139438,Diesel,Manual,-0.46929567151360724
Dacia,Logan Mcv,-0.17022533566085182,Universal,0.2555922704483325,-0.7660461393613198,Petrol,Manual,-0.6426708249120553
Mercedes,E Class,-1.550680759757298,Sedan,1.9100428472612145,0.21844996353229118,Petrol,Manual,-0.6426708249120553
Hyundai,Santa FE,0.6580479187970159,SUV,1.2139630314070142,0.5466153311634948,Diesel,Automatic,0.5446862862409523
Lexus,Es Series,-0.5843619628897857,Sedan,0.2959447235413296,2.351524853135115,Petrol,Automatic,-0.36001678694731276
Toyota,Avensis,0.3819568339777266,Sedan,-0.006698674656148788,-0.10971540409891246,Petrol,Manual,-0.10153019460780849
Hyundai,Tucson,0.3819568339777266,Crossover,-0.006698674656148788,-0.2737980879145143,Diesel,Manual,0.31877320757024724
BMW,X3,1.0721845460259498,Crossover,-0.006698674656148788,0.21844996353229118,Diesel,Automatic,1.085826916545199
Volkswagen,Tiguan,0.5200023763873712,Crossover,-0.3295182994001258,0.21844996353229118,Petrol,Automatic,0.4280520921365418
Honda,CR-V,0.7960934612066605,Crossover,-0.3698707524931229,0.21844996353229118,Petrol,Automatic,0.7958175690423406
BMW,X5,-0.17022533566085182,Crossover,-0.35978263921987363,1.8592768016883094,Metan/Propan,Automatic,0.6550159293126918
Citroen,C4 Picasso,0.5200023763873712,Hatchback,-1.2979771736320567,-0.43788077173011614,Diesel,Manual,-0.25494093640279886
Jaguar,XJ,0.3819568339777266,Sedan,-0.12775603393514015,1.8592768016883094,Diesel,Automatic,1.84657607448748
Renault,Grand Scenic,0.6580479187970159,Minivan,-0.37995886576637217,-0.601963455545718,Diesel,Automatic,-0.0805150244989057
BMW,X6,0.3819568339777266,Crossover,0.37664962972732385,1.8592768016883094,Diesel,Automatic,1.84657607448748
Skoda,Fabia,1.0721845460259498,Universal,-0.05713924102239519,-0.7660461393613198,Diesel,Manual,-0.07631199047712514
Volkswagen,Passat,-0.30827087807049647,Sedan,-0.11766792066189087,0.21844996353229118,Petrol,Automatic,-0.33269706580573916
Nissan,Kicks,1.348275630845239,Crossover,-1.67123736474228,-0.43788077173011614,Petrol,Automatic,0.5604476638226293
Citroen,C4 Cactus,1.0721845460259498,Crossover,-0.914628869248584,-0.43788077173011614,Diesel,Automatic,0.27043831631977083
Audi,A6,1.0721845460259498,Sedan,-0.7733952834230942,0.21844996353229118,Petrol,Automatic,1.0700655389635219
Hyundai,Santa FE,1.0721845460259498,SUV,-0.6926903772370999,0.5449745043253389,Diesel,Automatic,1.2697096549980984
Land Rover,Range Rover Evoque,0.6580479187970159,Crossover,-0.6018973577778564,0.5466153311634948,Diesel,Automatic,0.9008934195868544
Chevrolet,Camaro,1.348275630845239,Coupe,-1.7216779311085264,0.21844996353229118,Petrol,Automatic,1.531348522853938
Honda,Accord,0.7960934612066605,Sedan,-0.4606637719523664,0.21844996353229118,Plug-in Hybrid,Automatic,0.5340736253359564
Nissan,Qashqai,1.2102300884355943,SUV,-0.24276052525018196,-0.601963455545718,Diesel,Manual,0.27043831631977083
Toyota,Rav 4,0.9341390036163051,Crossover,-0.19342965134399298,0.5466153311634948,Diesel,Automatic,0.8494062528200427
Volkswagen,Touareg,-0.30827087807049647,Minivan,0.7902622739305444,1.8592768016883094,Diesel,Automatic,-0.3799811985507704
Audi,80,-1.9648173869862318,Sedan,0.9819364261222807,0.21516830985597915,Petrol,Manual,-0.7530004679837949
Honda,CR-V,0.3819568339777266,Crossover,-0.7633071701498448,0.5466153311634948,Diesel,Automatic,0.602478004040435
Audi,A4,0.24391129156808203,Universal,-0.5312805648651113,-0.11299705777522451,Petrol,Manual,0.035068411100059635
Renault,Megane,0.9341390036163051,Universal,-0.26898961976063007,-0.601963455545718,Diesel,Manual,-0.09102260955335709
Audi,A4,0.3819568339777266,Universal,-0.10757980738864159,0.21844996353229118,Petrol,Automatic,0.007748689958486012
BMW,5 Series,1.0721845460259498,Sedan,0.03365377843684833,0.21844996353229118,Diesel,Automatic,1.4168158457604179
Volkswagen,Transporter,-0.30827087807049647,Minivan,0.37664962972732385,0.054367279716689365,Diesel,Manual,-0.30642810316961067
Dacia,Logan Mcv,-0.03217979325120721,Universal,0.9819364261222807,-0.7660461393613198,Metan/Propan,Manual,-0.6531784099665067
BMW,1 Series,0.9341390036163051,Hatchback,-0.4404875454058679,0.21844996353229118,Diesel,Automatic,0.36605734031527853
BMW,7 Series,-0.17022533566085182,Sedan,-0.9549813223415812,1.8592768016883094,Petrol,Automatic,0.4291028506419869
Toyota,Prius,-0.17022533566085182,Hatchback,1.2946679375930084,-0.601963455545718,Metan/Propan,Automatic,-0.5375949743675413
Lexus,RX Series,0.10586574915843741,Crossover,0.8732067412632,2.6796902207663185,Hybrid,Automatic,0.9018391022417551
Renault,Scenic,0.9341390036163051,Minivan,-0.5860892842786747,-0.601963455545718,Diesel,Automatic,-0.02272330669942303
Dacia,Duster,0.3819568339777266,Crossover,-0.38748459826821613,-0.601963455545718,Diesel,Manual,-0.13830674229838835
Toyota,Avensis,-0.17022533566085182,Sedan,0.417002082820321,-0.11956036512784858,Metan/Propan,Automatic,-0.28541293306070786
Jeep,Grand Cherokee,0.10586574915843741,Crossover,1.7990736012554724,1.8592768016883094,Diesel,Automatic,-0.4009963686596732
Opel,Combo,0.5200023763873712,Combi,0.455004005520651,-0.9301288231769216,Diesel,Manual,-0.52708738931309
BMW,5 Series,-0.8604530477090749,Sedan,0.7095573677445501,1.0388633826103004,Diesel,Manual,-0.4116090295646691
Skoda,Superb,-0.17022533566085182,Sedan,0.7902622739305444,1.0388633826103004,Diesel,Automatic,-0.5165798042586386
Skoda,Fabia,0.5200023763873712,Universal,0.43494883633343145,-1.0942115069925236,Diesel,Manual,-0.4430267088774788
Volkswagen,Passat,0.3819568339777266,Universal,-0.06722735429564447,-0.7660461393613198,Petrol,Manual,-0.03323089175387443
Mercedes,E Class,0.5200023763873712,Sedan,-1.5300037789167902,-0.10971540409891246,Metan/Propan,Automatic,0.3765649253697299
Dacia,Logan,0.5200023763873712,Minivan,-0.21854905339438369,-0.601963455545718,Diesel,Manual,-0.56922280538144
Toyota,Avalon,1.0721845460259498,Sedan,-0.7834833966963434,1.0388633826103004,Hybrid,Automatic,0.964989688419008
Opel,Astra,-0.03217979325120721,Universal,0.48761887573306595,-0.9301288231769216,Diesel,Manual,-0.4955646341497357
Dacia,Duster,1.6243667156645283,SUV,-1.7539598935829241,-0.601963455545718,Diesel,Manual,0.3765649253697299
Skoda,Octavia,0.5200023763873712,Universal,0.06391811825659617,-0.7660461393613198,Petrol,Manual,-0.2749053480062565
BMW,7 Series,-1.2745896749380088,Sedan,2.908766061312893,1.531111434057106,Petrol,Automatic,-0.4851621249458289
Volkswagen,Golf,0.5200023763873712,Universal,-0.13784414720838944,-1.0942115069925236,Petrol,Manual,-0.31168189569683635
Ford,Mondeo,1.0721845460259498,Hatchback,-0.2730248650699298,-0.601963455545718,Diesel,Manual,0.14014426164457358
Audi,A4,1.2102300884355943,Sedan,-1.1466554745333175,0.21844996353229118,Petrol,Automatic,1.1635830459481393
Mercedes,B Class,0.10586574915843741,Hatchback,0.6187643482853066,-0.601963455545718,Petrol,Automatic,-0.25494093640279886
Dacia,Lodgy,0.6580479187970159,Minivan,0.99202453939553,-0.601963455545718,Diesel,Manual,-0.2645028388023496
Mitsubishi,Space Star,1.0721845460259498,Hatchback,0.1950635908088368,-1.422376874623727,Petrol,Manual,-0.16982949746174253
Skoda,Rapid,1.2102300884355943,Sedan,0.34638528990757605,-0.7299479489218874,Diesel,Manual,-0.18033708251619393
Renault,Megane,0.6580479187970159,Hatchback,-0.07933309022354361,-0.6659557022338026,Diesel,Manual,-0.26439776295180506
Renault,Grand Espace,1.0721845460259498,Minivan,-0.22863716666763295,-0.43788077173011614,Diesel,Automatic,0.5856658679533127
Toyota,Prius,1.2102300884355943,Universal,-1.3332855700884292,-0.10971540409891246,Hybrid,Automatic,0.3765649253697299
Toyota,Auris,0.9341390036163051,Universal,-0.43453555857465076,-0.11299705777522451,Hybrid,Automatic,0.32392192424692845
Toyota,Yaris,0.6580479187970159,Hatchback,0.5784118951923095,-0.601963455545718,Hybrid,Automatic,-0.09732716058602793
Ford,Fusion,0.7960934612066605,Sedan,0.05282119365602197,0.21188665617966712,Hybrid,Automatic,0.21895114955295902
Skoda,Octavia,0.7960934612066605,Universal,0.5879956028018963,-0.10971540409891246,Petrol,Automatic,0.36605734031527853
Opel,Astra,-2.1028629293958763,Hatchback,0.3867377430005732,-0.7660461393613198,Petrol,Manual,-0.8160459783105033
Lexus,RX Series,0.5200023763873712,Crossover,-0.6422498108708534,2.6796902207663185,Hybrid,Automatic,1.636424373398452
Peugeot,207,-0.17022533566085182,Universal,0.2656803837215818,-0.7660461393613198,Metan/Propan,Manual,-0.5176305627640837
Volkswagen,Caddy,-0.03217979325120721,Minivan,0.8911434066630372,0.054367279716689365,Diesel,Manual,-0.5218335967858643
Renault,Espace,-0.17022533566085182,Minivan,1.8999547339879652,0.21844996353229118,Metan/Propan,Manual,-0.4325191238230274
BMW,X5,-0.4463164204801411,SUV,0.5683237819190602,1.8592768016883094,Diesel,Automatic,-0.5165798042586386
Toyota,Prius,0.10586574915843741,Hatchback,0.023565665163599054,-0.601963455545718,Hybrid,Automatic,-0.30642810316961067
Volkswagen,Touran,0.24391129156808203,Hatchback,-0.028892523857297205,-1.0991339875069914,Petrol,Manual,-0.20145732847564124
Vaz,2109,-2.240908471805521,Hatchback,-1.3282415134518046,-0.9301288231769216,Petrol,Manual,-0.873837696109986
Volkswagen,Passat,0.6580479187970159,Universal,0.1547111377158397,-0.7660461393613198,Petrol,Manual,-0.16982949746174253
BMW,7 Series,-1.550680759757298,Sedan,-0.7117468232102677,1.531111434057106,Metan/Propan,Manual,-0.5901328996397983
Skoda,Octavia,0.6580479187970159,Sedan,-0.9403535580953697,-1.0942115069925236,Petrol,Manual,0.004071035189428024
Chevrolet,Aveo,0.24391129156808203,Sedan,0.006557106184900767,-1.0942115069925236,Petrol,Manual,-0.7319852978748921
Skoda,Octavia,0.9341390036163051,Universal,-0.11766792066189087,-0.10971540409891246,Petrol,Automatic,0.48164077591424387
Opel,Corsa,-0.17022533566085182,Hatchback,-0.2084609401211344,-1.0942115069925236,Petrol,Manual,-0.621760730653697
Volkswagen,Touran,-0.17022533566085182,Universal,-0.01678678792939807,0.21844996353229118,Metan/Propan,Manual,-0.4009963686596732
Dacia,Logan,0.5200023763873712,Sedan,0.08409434480309473,-1.0942115069925236,Metan/Propan,Manual,-0.674298655925954
Nissan,Juke,0.5200023763873712,Universal,-1.0054218887078277,-0.43788077173011614,Petrol,Automatic,-0.06475364691722861
BMW,3 Series,0.7960934612066605,Sedan,-0.591809244504607,0.21844996353229118,Petrol,Automatic,0.6445083442582404
Toyota,Auris,-0.17022533566085182,Hatchback,0.3867377430005732,-0.7660461393613198,Diesel,Manual,-0.56922280538144
Chevrolet,Aveo,0.7960934612066605,Sedan,-1.8214392832676887,-1.0745215849346512,Petrol,Manual,-0.7477466754565691
Volkswagen,Passat,-1.8267718445765873,Universal,0.07502513097044364,-0.43788077173011614,Metan/Propan,Manual,-0.7530004679837949
Dacia,Duster,1.2102300884355943,SUV,-0.11766792066189087,-0.601963455545718,Diesel,Manual,-0.12254536471671126
Nissan,Qashqai,1.2102300884355943,Crossover,-0.24276052525018196,-0.601963455545718,Petrol,Manual,0.27043831631977083
Skoda,Fabia,-0.5843619628897857,Universal,0.4601792076298279,-0.7660461393613198,Petrol,Manual,-0.6794473726026351
Toyota,Corolla,0.3819568339777266,Sedan,0.023565665163599054,-0.7660461393613198,Diesel,Manual,-0.18033708251619393
Skoda,Fabia,0.10586574915843741,Sedan,-0.9348050957950826,-1.0974931606688354,Metan/Propan,Manual,-0.6216556548031524
Mercedes,Viano,-0.30827087807049647,Microvan,1.0114542455598081,0.5466153311634948,Diesel,Automatic,0.4291028506419869
Toyota,Avensis,-0.4463164204801411,Universal,0.023545488937052553,-0.11956036512784858,Petrol,Manual,-0.41150395371412457
Mercedes,Vito,0.3819568339777266,Minivan,0.4435539969555131,0.4530882013886018,Diesel,Manual,0.0928601288995423
Skoda,Fabia,0.3819568339777266,Universal,0.33629717663432673,-1.0942115069925236,Diesel,Manual,-0.46404187898638155
Volkswagen,Passat,0.9341390036163051,Sedan,-0.4203113188593693,-0.43788077173011614,Diesel,Automatic,0.9544821033645566
Vaz,2106,-1.2745896749380088,Sedan,-1.6813254780155293,-0.601963455545718,Petrol,Manual,-0.8980051417352242
Volkswagen,Golf,-1.9648173869862318,Universal,0.18497547753558755,-0.10971540409891246,Petrol,Manual,-0.8475687334738574
Vaz,2106,-1.2745896749380088,Sedan,-0.3194301861268765,-0.601963455545718,Petrol,Manual,-0.8980051417352242
KIA,Sportage,1.2102300884355943,Crossover,0.0538300049833469,-0.2737980879145143,Diesel,Automatic,0.7958175690423406
Renault,Megane,0.6580479187970159,Universal,0.003389438617100492,-0.601963455545718,Diesel,Automatic,-0.25494093640279886
Renault,Talisman,1.348275630845239,Universal,-0.43039943213261855,-0.601963455545718,Diesel,Manual,0.31246865653757644
Renault,Megane,1.2102300884355943,Universal,-0.733042830330097,-0.601963455545718,Diesel,Automatic,0.36080354778805285
Toyota,Venza,0.3819568339777266,Minivan,-0.9045407559753348,1.367028750241504,Metan/Propan,Automatic,0.6907417184978266
Mercedes,E Class,-0.03217979325120721,Sedan,0.32620906336107747,0.21844996353229118,Metan/Propan,Automatic,0.10862150648121939
Volkswagen,Passat,0.5200023763873712,Sedan,-0.35978263921987363,-0.7660461393613198,Petrol,Manual,-0.09732716058602793
Dacia,Sandero Stepway,1.2102300884355943,Hatchback,-1.4392107594575467,-1.5864595584393288,Petrol,Automatic,-0.1498650858582849
Audi,Q7,0.3819568339777266,Crossover,-0.2488133932141315,1.8592768016883094,Petrol,Automatic,1.0059692701313685
Renault,Grand Scenic,0.5200023763873712,Minivan,-0.09749169411539231,-0.601963455545718,Diesel,Automatic,-0.04478923531377096
Toyota,Prius,1.0721845460259498,Hatchback,-1.2273603807193116,-0.10971540409891246,Hybrid,Automatic,0.444864228223664
Toyota,Avensis,0.9341390036163051,Universal,-0.5817211312313578,-0.43788077173011614,Diesel,Manual,0.48059001740879875
Mercedes,GLC,1.0721845460259498,SUV,-0.17819660030138657,0.5466153311634948,Diesel,Automatic,1.8896571732107306
Ford,Kuga,1.348275630845239,Crossover,-0.2225842987036834,-0.601963455545718,Diesel,Manual,0.4700824323543473
Ford,Kuga,1.2102300884355943,Crossover,-0.7310252076754471,-0.601963455545718,Diesel,Manual,0.543635527735507
Chevrolet,Aveo,0.10586574915843741,Hatchback,-0.37995886576637217,-0.7660461393613198,Petrol,Manual,-0.6531784099665067
BMW,5 Series,0.3819568339777266,Sedan,0.4573545359133181,0.21844996353229118,Petrol,Automatic,0.27043831631977083
